"id_str","extended"
"1223143878615683072"," '#WHO Director-General Tedros Adhanom Ghebreyesus said on January 30 the novel #coronavirus outbreak is now a PHEIC. \n\nThe video explains what constitutes a #PHEIC and the impact it will have. "
"1223138846902079489","Overseas Chinese donate medical supplies to #Wuhan #coronavirus https://t.co/jTKik7r0N7"
"1223130281818783744"," 'South Korea has confirmed four more cases of the novel #coronavirus, bringing the total number to 11\n\nmore: "
"1223113679488651264","Chinese vice premier orders all-out effort to tackle medical supply shortage #coronavirus https://t.co/64QNcY5PiZ"
"1223108648114671618","Wall Street reverses course to end higher after WHO comments #coronavirus https://t.co/CpE5XdpjIf"
"1223098580082274304"," ""Although school holidays are dragging on because of the #coronavirus outbreak, students' plants and pet fishes have not been forgotten. "
"1223093548100141056","Expert: Prevention of new #coronavirus harder than SARS https://t.co/jvYx8t2NDP"
"1223088513719111686","#Coronavirus in Wuhan: Outpatient app helps prevent cross infection https://t.co/5pDRUxt1dL"
"1223078448228335617"," '""I also offer my profound respect and thanks to the thousands of brave health professionals and all frontline responders, who in the midst of the Spring Festival are working 24/7 to treat the sick, save lives, and bring this outbreak under control"" @DrTedros says #coronavirus "
"1223073414459666432","Opinion: Appropriate response to coronavirus emergency is facts, not fear #CGTNOpinion #PHEIC https://t.co/J5xjpEaGvk"
"1223068381185806341","DPRK says it takes ""strong preventative measures"" against #coronavirus https://t.co/OmENRWvtSm"
"1223056141250203648","Live: Construction of #Wuhan prefab hospitals for #coronavirus patients underway https://t.co/2Sgvn52GF3"
"1223054307320188928","South Korea confirms a new case of the #coronavirus, bringing the total to seven 

more: https://t.co/LiHnbKVTTf https://t.co/3V7O9ZvNP6"
"1223048250212651009","CCTV Exclusive: Expert talks about the turning point of virus outbreak #coronavirus  https://t.co/iGBNh4c7vb"
"1223046654233923584","RT @cgtnamerica: New York is seeing a high demand for face masks as people fear the 2019 novel #coronavirus. CGTN visited several pharmacie…"
"1223038175255248898"," '""We must remember that these are people, not numbers,"" @DrTedros comments on #coronavirus and offers advice:\n\n1⃣ #WHO doesn\'t recommend limiting trade and movement\n2⃣Support countries with weaker health systems\n3⃣Accelerate development of vaccines, therapeutics and diagnostics "
"1223034439359397890","RT @cgtnamerica: Here's the latest timeline in the global fight to contain the 2019 novel coronavirus. Today one more case was reported in…"
"1223032937614118913","RT @cgtnamerica: The WHO has declared the 2019 novel #coronavirus a global health emergency. We talked to Peter Daszak @PeterDaszak, the pr…"
"1223030980459614209"," ""See how Shanghai's hospital that was originally built to treat #SARS patients is now dedicated to treating patients with the 2019 novel #coronavirus. "
"1223026730086096896","RT @cgtnamerica: It may seem easy but there's actually a right and wrong way to choose and wear a mask. See how to protect yourself from vi…"
"1223024034050383875","RT @cgtnamerica: See how scientists are working around the clock to develop a vaccine for the 2019 novel #coronavirus. https://t.co/fCbQY6o…"
"1223019194364715014","RT @cgtnamerica: Here are 7 things you can do to help prevent the spread of viruses such as the 2019 novel #coronavirus. #simplesteps
https…"
"1223016410747670531","RT @cgtnamerica: The IMF said it's too early to assess the economic impact of the #coronavirus and that assessments will depend on how long…"
"1223013904441380864","42 new deaths, 1,220 new cases #coronavirus reported in #Hubei province. https://t.co/rbQtIXw46e"
"1222957630315999234","RT @CGTNEurope: How is Europe handling #CoronaVirus? CGTN's @cullennews and @NatalieCarney77 explain. https://t.co/hBCTu00VN2"
"1222954001982992390","RT @CGTNEurope: France's Chinese community is experiencing an increase in racist incidents because of the novel coronavirus. #JeNeSuisPasUn…"
"1222941320114835458","RT @cgtnamerica: The #CDC reports a new case of #coronavirus in the U.S.  The patient lives with a 60-year-old woman in #Chicago with an ex…"
"1222940036670377985","RT @cgtnamerica: The latest on the #novelcoronavirus #2019nCoV
from @JohnsHopkinsMMI @andrewpekosz of @JohnsHopkinsSPH talking to CGTN's @G…"
"1222899790662422530"," 'Official responsible for health department in Huanggang, #Hubei Province, removed from post after her inability to answer basic questions on current #coronavirus situation in the city, where 496 cases were confirmed and 12 deaths reported "
"1222898865885462536","RT @CGTNEurope: .@WHO will decide today whether to declare the epidemic an international public health emergency. Check out our map for det…"
"1222873587377299457","Exclusive explainer: What types of masks, medical supplies do hospitals need during the #coronavirus outbreak? https://t.co/nieIxMiYoH"
"1222868452517404672","Live: Hubei officials hold a regular press conference on #coronavirus control https://t.co/ccWUP8lkJd"
"1222831822389706752","Spring Festival return peak delayed in #Beijing as a result of the novel #coronavirus pneumonia outbreak https://t.co/2qaD7wbTB2"
"1222819306032877569","Major airlines transport medics and supplies to #Wuhan for free 
#coronavirus https://t.co/zFVoDlLOiZ"
"1222700483740983296","Live: Construction continues on January 30 for #Wuhan makeshift hospitals for novel #coronavirus patients https://t.co/LAFKwSc3JP"
"1222697902981566464"," ""How is #Wuhan's neighboring city Huanggang doing during the #coronavirus outbreak?\n\nJoin CGTN's Xu Xinchen to have a look. "
"1222662587923472391","RT @cgtnamerica: Andrew Pekosz, (@andrewpekosz)  a professor at the Bloomberg School of Public Health explains how important tracking the #…"
"1222661820604801024"," '#CoronavirusOutbreak in Hubei, the epicenter of the disease:\n- 4,586 cases confirmed\n- 162 deaths\n- 4,334 hospitalized\n- 90 discharged from hospitals\n\xa0\nFollow live updates: "
"1222660694786613249","Expert explains use of anti-HIV drugs for treating novel #coronavirus https://t.co/GvJsxeieGX"
"1222656791223455745"," 'More than 200 citizens have returned to the U.S. from Wuhan in a flight chartered by the U.S. State Dept. Learn more about the state of the #coronavirus. "
"1222649671451062272","Wash your hands, stay away from sick people and other important things to protect yourself from the #coronavirus. https://t.co/lqH4sr3PnF"
"1222644337244176384","This timeline breaks down how the #coronavirus has spread throughout the world.

https://t.co/oWDXlrraG2 https://t.co/Rg2uB2fdnZ"
"1222640562915831808"," '#ICYMI More than 27 million #Chinese watch real-time feed on the construction work of new #coronavirus hospitals online. \n\nYou can also watch it by clicking here: "
"1222633013164544000"," ""The World Health Organization (@WHO) is holding an urgent meeting this week to decide if the #coronoavirus is a public health emergency. Here's the latest. \n\n"
"1222629132971978753"," ""CGTN's Xu Xinchen goes to the city of Huanggang, a neighbor to the city of Wuhan, to see how the second worst sit hit by the #coronavirus outbreak is handling the situation. "
"1222625465371963392","Confirmed #coronavirus patient in Shanghai has a history of eating wild animals https://t.co/exdQwpONw9"
"1222617868057137156","RT @cgtnamerica: Dr. Peter Hotez, Dean at the National School of Tropical Medicine of Baylor College of Medicine, discusses with @Gabrielyi…"
"1222597645765619712","RT @CGTNEurope: Coronavirus: consultant virologist at St George’s Hospital London David Carrington says ”quarantine is essential in trying…"
"1222595268551426048","#ICYMI #Coronavirus-fighting nurses cut hair short in Wuhan outbreak https://t.co/vOi7tAcP6R https://t.co/DN190JhBJ1"
"1222593435586256896","RT @CGTNEurope: 'We still have an opportunity to stop this virus'
@WHO says fastest ever response to a new disease and international collab…"
"1222593414815997953","#Coronavirus vaccine may be available in 'eight to 12 months' https://t.co/rtBVMtsviw"
"1222578778204971009","RT @CGTNEurope: Twitter users in France complain of racist abuse over coronavirus https://t.co/W00vG0vg5v by @DuncanHooper"
"1222550394796199937","RT @CGTNEurope: Watch LIVE: WHO officials hold press conference on coronavirus as outbreak worsens across globe https://t.co/LNMeCsAHeM"
"1222549969716072448"," '""Wuhan is a heroic city and will conquer its difficulties.""\n\n83-year-old Professor Zhong Nanshan, a Chinese respiratory expert, makes the comment when talking on the novel #coronavirus and the current fight against its outbreak. "
"1222542435248533504","President #XiJinping orders military to contribute to winning battle against #coronavirus https://t.co/m42qIOKdE5"
"1222505487523930113","Live: Hubei authorities give update on novel #coronavirus outbreak https://t.co/5aZdOE5TvM"
"1222504667524947968","Exclusive: Passengers rush to train station as #HongKong restricts cross border travel #coronavirus https://t.co/hNY81A64PE"
"1222489568299143168"," 'More than 27 million #Chinese watch real-time feed on the construction work of new #coronavirus hospitals online. \n\nYou can also watch it by clicking here: "
"1222447194227101698","Construction of #Wuhan's coronavirus hospitals in fast progress 

live: https://t.co/ngX1hhzoHz https://t.co/S5egkw2rc3"
"1222441197030887424"," 'Singaporean singers @JJ_Lin #StefanieSun write song ""Stay With You"" for medics fighting the #coronavirus #StandWithWuhan \n\nmore: "
"1222434256896413696"," 'British Airways suspends all direct flights between the #UK and Chinese mainland with immediate effect due to #coronavirus concerns, a BA spokesperson said Wednesday "
"1222403809915199489","Video: #Wuhan's second coronavirus hospital expanded to accommodate 1,600 beds https://t.co/OUaKWlpBr7"
"1222386063403913218"," 'Leishenshan Hospital, the second makeshift hospital designated for #coronavirus patients in #Wuhan, will expand its capacity to roughly 1,600 beds, and over 2,000 medical workers can also be provided with accommodation. "
"1222346486756728832","Opinion: Western media's unhelpful response to the novel #coronavirus outbreak #CGTNFirstVoice https://t.co/PMsjO3AWNU"
"1222339555317075969"," 'Confirmed cases of #coronavirus in Chinese mainland as of midnight on Tuesday, January 28, reached 5,974, surpassing the total number of 5,327 confirmed #SARS cases in 2003.\n\nThe official Chinese mainland death toll of SARS was 349, while that of coronavirus 132. "
"1222338520217313280","Live: Construction underway for #Wuhan makeshift hospitals for novel #coronavirus patients https://t.co/Zj3PfUkDkD"
"1222304833501196289","President #XiJinping welcomes @WHO's participation in #coronavirus control @DrTedros

more: https://t.co/1qa8VPvBUO https://t.co/eaVKaBZ2FN"
"1222298306916700160","Central gov't supports Hong Kong, Macao to curb novel coronavirus spread https://t.co/44II1p6UHS"
"1222297610872147968"," 'Supplies to combat the coronavirus are in high demand in Wuhan but there isn’t enough.\n#coronaviruschina \n"
"1222294612187996160","RT @cgtnamerica: While the city is in lockdown, Wuhan doctors are working around the clock to treat coronavirus patients and keep the virus…"
"1222291502723977223"," 'While some have left Wuhan and others are on lockdown, doctors and nurses are on the frontlines fighting the virus. What’s it like for them and their families? CGTN goes inside a local hospital to talk with them.\n#coronaviruschina \n"
"1222266886659936258"," 'The U.S. CDC says there is no need to panic about the coronavirus. See what else they had to say in Tuesday’s press briefing.\n#coronoavirus \n"
"1222249392629014529","RT @CGTNEurope: The novel coronavirus and the flu - the differences and similarities you need to know https://t.co/Gd1b0mt4qG https://t.co/…"
"1222243794101374981","RT @CGTNEurope: Germany's first coronavirus cases: What we know https://t.co/jvUpnQunoi"
"1222168906468511744","Novel #coronavirus fatality rate expected to drop: renowned Chinese expert https://t.co/dOnHySzeBS"
"1222162554799054848","Chinese mainland suspends travel to and from #HongKong and #Macao amid the ongoing #coronavirus outbreak https://t.co/OE12S0vkJF"
"1222158140315013122"," '""Viruses do not need a passport"", Chinese are showing gratitude to world for help on curbing #coronavirus \n\n🇺🇸U.S.: to offer ""any help that is necessary"" \n\n🇯🇵Japan: donated 1 million masks, will send more medical necessities Wed. to Wuhan\n\n🇰🇷South Korea: donating 2 million masks "
"1222142543602733057","Live: Hubei authorities give update on novel #coronavirus outbreak https://t.co/Y7AVLFSSa7"
"1222137245760675841"," 'Exclusive interview: #Wuhan mayor says the decision made by the local government on the lockdown of the city after the novel #coronavirus outbreak was a really tough one "
"1222117448867971072","EXCLUSIVE: Companies receive official licenses for #coronavirus testing kits https://t.co/vlfl37cfoJ"
"1222090065850945537","Live: Constructions underway for makeshift hospitals to admit novel #coronavirus patients #Wuhan https://t.co/c1gcHq8J3W"
"1222087052654604289"," '#HongKong SAR Chief Executive Carrie Lam announced new measures to curb #CoronaOutbreak:\n\n- Cuts in number of flights, trains from mainland \n- Closure of major ports starting from Jan. 30, West Kowloon included\n\nmore: "
"1222070171684073472"," ""#Beijing reports 11 new confirmed #coronavirus cases Tuesday; bringing the total number of confirmed cases in the capital to 91, with one death as of 12:00 p.m. BJT Jan. 28\n\xa0\nFollow CGTN's live updates: "
"1222065958161805312"," 'Chinese embassy calls #Danish newspaper satire about #coronavirus ""humiliation"" and demands apology \n\nmore: "
"1222049914533756929"," 'Six more confirmed cases of new #coronavirus reported in Thailand, bringing the total number to 14 \n\nmore: "
"1222048350364524544","Correction: A previous version of this graphic misspelled the word ""coronavirus"" https://t.co/DPs2DGMn23"
"1222005831727607808"," 'Expert explains clinical standards of what recovery means for patients infected with new #coronavirus at a press conference:\n\n- clinical remission\n- normal body temperature\n- negative on nucleic acid test for twice\n\nmore: "
"1221986783140835329"," '#SriLanka reports its first confirmed case of the new #coronavirus – a Chinese tourist arrived on January 19 and fell ill on January 25\n\nmore: "
"1221986250661470208","Opinion: It's important to report responsibly about the #coronavirus #CGTNOpinion  https://t.co/0DZ44Uxa9Z"
"1221977164754456576"," ""As of Tuesday midnight, a total of 106 people have died from the novel #coronavirus. Here's a quick breakdown of the death toll:\n\nHubei: 100 \nHebei: 1\nHenan: 1\nHeilongjiang: 1\nHainan: 1\nBeijing: 1\nShanghai: 1\n\nmore: "
"1221972050677358598","Live: Construction on Wuhan's novel #coronavirus hospitals is underway https://t.co/kThSt7SpNg"
"1221952146414850048"," 'Germany confirms its first #coronavirus case – a male patient from Starnberg, a spokesman for Bavarian health ministry says, adding the risk of infection for the people of Bavaria is currently considered to be low \n\nmore: "
"1221930887043936262","How wild animal traders can learn a lesson form #coronavirus epidemic https://t.co/NOrOnC35jW"
"1221916408516431873"," ""The U.S. is evacuating American citizens from Wuhan, while other countries are doing the same as concerns over the #coronavirus grow. Here's the latest. \n\n"
"1221896118050705409","RT @cgtnamerica: CGTN's Xu Xinchen travels into the city of Wuhan, which has been on lockdown since the outbreak of the #coronavirus. Here'…"
"1221889850296520704","RT @CGTNEurope: Inside #Wuhan, a city in lockdown following the #coronavirus outbreak, @cgtnofficial's Tang Bo describes the situation. #vi…"
"1221889766058266624","RT @CGTNEurope: #Coronavirus spreads across the globe https://t.co/qoiYjBXwsu"
"1221889747397812225","RT @CGTNEurope: Global Business Daily: #Coronavirus latest, #Huawei warning, #Renault CEO https://t.co/LsLShxkSsb"
"1221889583224434688","RT @CGTNEurope: 'Time is precious' in epidemics, says scientist that discovered Ebola  https://t.co/6ggNcgKLja #Hunan #Coronavirus"
"1221889558305964032","RT @CGTNEurope: ""I think the risk of this into a pandemic is great"" - UK professor on #coronavirus https://t.co/YdEXCtzakV"
"1221813864855044096","Construction of Wuhan's new #coronavirus hospital underway https://t.co/gR8ZCZBczo"
"1221791079386664961","#Cambodia reports first novel coronavirus case 

more: https://t.co/sQGrai4Vvq #CoronavirusOutbreak https://t.co/cvLJMrAgAi"
"1221789957523533824"," 'In order to contain the #coronavirus, medical experts suggest residents coming from Hubei Province quarantine themselves at home. \n\nMany residents are now doing just that and their communities are providing them with medical supplies and daily necessities. "
"1221784238241878018","#XiJinping vows to rely on the Chinese people to win fight against novel #coronavirus  https://t.co/Z5szSHI91v https://t.co/bLYN87ClqR"
"1221780292089733120","Live: Latest updates on novel #coronavirus outbreak https://t.co/OCQCJkNP23"
"1221749693413240832"," 'Premier Li Keqiang inspects work to contain novel #coronavirus in #Wuhan \n\nmore: "
"1221719493585428480","Premier Li Keqiang inspects work to contain novel coronavirus in Wuhan https://t.co/DW05Y2ykcq https://t.co/UbRYLSsJLd"
"1221688218342440960"," 'Australia confirms its fifth case of #coronavirus, bringing the total number to 5 in the country.\n \nThe newly infected patient is a 21-year-old female, who traveled from #Wuhan to Sydney last week. "
"1221659095423258626","First medical assistance team from Guangzhou enters inpatient area #coronavirus https://t.co/iLd2FOBRdt"
"1221642677873070081","Live: View of construction site of Wuhan's novel #coronavirus hospitals https://t.co/Ylam4wynOA"
"1221629095890411522","Live: Chinese officials brief the media on novel #coronavirus control https://t.co/JSdt7nR2VT"
"1221599152942903296"," 'WHO chief @DrTedros has said on Twitter that he is on his way to Beijing to provide support for the #coronavirus response "
"1221532993027805184","CDC says the 5th U.S. case of coronavirus was confirmed on Sunday in Arizona: https://t.co/hhcWk0fFqH"
"1221526208438915073"," 'U.S. officials confirm a 4th case of the coronavirus in the U.S. This makes two so far in the state of California.\n#Coronavirus\n"
"1221477904045035520","Reporter's Diary: They have no fear in the battle against #coronavirus https://t.co/Zk2l6hc8fU"
"1221455252546891777","What is the ""Xiaotangshan model""? Wuhan's new #coronavirus hospital explained https://t.co/di8n59gxI1"
"1221442009723834368","Here is the latest on the #CoronavirusOutbreak

more: https://t.co/dcjh8eYqlr https://t.co/ii08bokrYX"
"1221432603477147648","#Coronavirus vs. SARS: How similar are they? Data tells https://t.co/mqBlz1VPTW"
"1221432550201028608"," 'Seven staff members at Wuhan Union Hospital, who were infected with the new #coronavirus, tested negative on a nucleic acid test; their clinical symptoms appear to be under control\n\nmore: "
"1221428359130832896","Live: Latest updates on new #coronavirus outbreak https://t.co/mPs8Zlon2N"
"1221411777281282048"," 'Taiwan confirms its fourth case of patients infected with new #coronavirus – a 50-year-old female who had traveled to #Wuhan and then Europe before returning to Taiwan \n\nmore: "
"1221397678728155136","#Thailand reports:
- eight confirmed
- five discharged from hospital
- 84 suspected 

more: https://t.co/dcjh8eYqlr https://t.co/X29C9CTrEb"
"1221397370300071937","#HongKong takes preemptive measures to fight #coronavirus https://t.co/axkEQ8vqui https://t.co/FtB0WAVde9"
"1221392337244446722","Infectious disease expert answers questions on novel #coronavirus https://t.co/TGn3OURoMk"
"1221387306353004551","Opinion: Quarantine over coronavirus, a “balancing act” #CGTNFirstVoice #CoronavirusOutbreak https://t.co/7XmxqXzL4r"
"1221356585349345281"," 'Kindergartens, primary and high schools, and universities in Beijing to postpone the start of the upcoming spring term amid #CoronavirusOutbreak \n\nmore: "
"1221352482225315840","Live: Beijing officials give update on new #coronavirus outbreak https://t.co/umcOCPwe6k"
"1221332651790856192","Chinese companies provide all-round support for coronavirus hospital #CoronavirusOutbreak https://t.co/KQgMqApWnb"
"1221327402917171200","Live: SCIO briefs on updates of joint prevention and control of novel #coronavirus outbreak https://t.co/DvPKyQrMp8"
"1221326475724345344","Thailand has reported six confirmed cases of #coronavirus, all traveled from #Wuhan, according to local media https://t.co/2asNOroUeq"
"1221318610129317890","Live: Medics from various places including Tianjin municipalities, Jilin Province, help combat #coronavirus in Wuhan https://t.co/Zt3E0BfZIZ"
"1221303457052651520"," 'Huoshenshan Hospital, a new facility providing 700 to 1,000 beds for #coronavirus patients in #Wuhan, is expected to be handed over to the military on Feb. 2 upon completion. \n\xa0\nLeishenshan Hospital, which holds 1,300 beds, would come into use on Feb. 5. "
"1221295678468448258"," 'Three new cases of #coronavirus have been confirmed in Beijing, bringing the total number to 54.\n\xa0\nAll three patients are immediate family members of a previously confirmed patient. "
"1221278736550526976"," 'Canada reports its first confirmed case of #coronavirus in Toronto.\n\xa0\nThe patient, a 50-year-old male who traveled from #Wuhan, is being treated and is currently in stable condition. "
"1221266745408643074"," 'Three new cases of #coronavirus have been confirmed in Macao, bringing the total number to five.\n\xa0\nAll three patients are female, and are residents of #Wuhan. \n\nmore: "
"1221261327424843776","Round-the-clock construction underway on new #coronavirus hospital in #Wuhan https://t.co/PtQLlEVnKn"
"1221228070947811328"," 'Seven new cases of #coronavirus have been confirmed in Shanghai, bringing the total number to 40. \n\nAnother 95 suspected cases are under medical observation.\n\nOf the 40:\n- One dead, aged 88\n- One in critical condition\n- 37 in stable condition\n- One cured "
"1221221318256988160","RT @cgtnamerica: Medics in Wuhan are fighting are working to treat coronavirus patients and to keep the virus from spreading. See what it's…"
"1221215798401757184"," '10 new cases of #coronavirus, including three doctors, have been confirmed in Beijing, bringing the total number to 51.\n\nOf the three doctors, two had traveled to Wuhan and the third sat next to one infected doctor during a meeting. "
"1221160814691995653","Sichuan sends 138 medics to combat coronavirus outbreak in #Wuhan 

more: https://t.co/ITDAUIL18D https://t.co/HuBz8SwcF7"
"1221130615552036865","CGTN reporters arrive in #Wuhan, the epicenter of the coronavirus outbreak https://t.co/eyz9Qx8OFw"
"1221107483415986177","#Wuhan building new hospital specially for coronavirus patients https://t.co/EYQyZiIr82 https://t.co/537HqaQLpZ"
"1221061206443577344"," '#UPDATE Xinhua Hospital says 62-years-old ENT specialist, Dr. Liang Wudong, who is suspected to have died from the coronavirus Saturday, retired in March 2019 "
"1221047927189073920"," '#Beijing to stop all inter-province shuttle buses from January 26 amid the #coronavirus outbreak, local authorities said "
"1221011112285442049","Opinion: Future prevention of diseases like #coronavirus could be a delicate task #CGTNFirstVoice https://t.co/YpQrC1UxO9"
"1221006134514831360"," ""#Wuhan city will build a second #coronavirus hospital, authorities said Saturday. The facility, Leishenshan Hospital, will house 1,300 beds to help contain the #CoronavirusOutbreak. It's expected to be completed within two weeks. Meanwhile, work continues at Huoshenshan Hospital. "
"1220997380851421185"," '#BREAKING Carrie Lam: #HongKong to upgrade to highest level amid #CoronavirusOutbreak, flights and trains from #Wuhan City suspended indefinitely. HK has five confirmed cases of the novel coronavirus "
"1220991314176569345","Live: HK's chief executive Carrie Lam holds press conference on #coronavirus prevention in HK https://t.co/6TiOercJlS"
"1220972101311459329","Live: Hubei Health Commission updates on #coronavirus outbreak https://t.co/BBPowslRfv"
"1220965911609266177"," 'As of noon, Chinese government has allocated following medical supplies for #Wuhan\n-\xa03 million masks\n-\xa0114k protective suits\n-\xa0110k pairs of medical gloves\n-\xa02,180 pairs of safety goggles\n\xa0\nThe delivery is underway. \n\nmore: "
"1220944004000317440","Live: A glimpse of Wuhan train station on the very first day of Chinese New Year #coronavirus https://t.co/hbLi3Lt0tT"
"1220923194195841026"," '#Malaysia confirms its first cases of #coronavirus, with three people infected with the virus; they were in close contact of a 66-year-old patient detected in Singapore\n\nmore: "
"1220893187687899137","Opinion: Society cannot factionalize as it fights the coronavirus #CGTNFirstVoice #CoronavirusOutbreak  https://t.co/bl6gjyj1nV"
"1220889020974161920","Chinese medics give up new year celebrations to head to #coronavirus quarantine zone https://t.co/LJ0C0GSUDL https://t.co/joujfwmsUE"
"1220880085491699712"," 'Three cases of #coronavirus confirmed in #France, one in Bordeaux and two in Paris, according to the French Ministry of Health  \n\nmore: "
"1220860501367783424"," 'U.S. confirms second case of novel #coronavirus — a patient who had been to #Wuhan and was detected in Illinois. \n\nThe patient has been hospitalized and is in stable condition. "
"1220848656904908800"," '#CoronavirusOutbreak in Hubei Province, epicenter of the disease:\n- 729 confirmed cases\n- 39 deaths\n- 4,711 under medical observation\n\nmore: "
"1220843723476484097","Chinese vice premier urges transparency in battle against coronavirus https://t.co/JdD2TLldAH"
"1220825581102796801"," 'Chinese medics trade in Chinese New Year Celebrations for treating the sick. A group doctors and nurses are in the eye of the storm- tending to patients inside the coronavirus quarantine zone. \n#coranavirus \n"
"1220792076582952961","Two cases of #coronavirus confirmed in #France, first in Europe, says minister.  https://t.co/c9IgitJ5Zv https://t.co/ETdJYNIC0e"
"1220781840505692161","RT @cgtnamerica: U.S. senators say #CDC expected to confirmed third case of #coronavirus in U.S. according to @business   #coronaviruschina…"
"1220753130356379649"," ""EXCLUSIVE: CGTN reporters get a firsthand view of #Wuhan Pulmonary Hospital's intensive care units (ICU) on January 24, Chinese Lunar New Year's Eve, as the hospital battles the new #CoronavirusOutbreak \n\nmore: "
"1220690973878964225","First image of new #coronavirus released https://t.co/HfU4AOB92P https://t.co/L0QWG9dVEW"
"1220681214287155200"," 'The specialized hospital set up for patients with the new #coronavirus has been named “Huoshenshan Hospital"", according to Wuhan authorities. \n\xa0\nThe new hospital is expected to contain 1,000 beds "
"1220647429122314240","#Coronavirus patient in #Wuhan expected to leave hospital after ECMO support https://t.co/Aj226G3qQ8"
"1220641077356417025","Live: World Health Organization (WHO) updates on novel #coronavirus at United Nations bi-weekly briefing https://t.co/TZaxCcwuaN"
"1220637362541277184"," 'Vlog: Under the shadow of #coronavirus, how are Chinese people traveling home for Spring Festival? "
"1220617393933709312","Live: Hubei Health Commission holds press conference on #Wuhan novel #coronavirus control https://t.co/0JFvWzBmWG"
"1220607702419664896"," '#Singapore reports two more confirmed #Coronavirus cases Friday, said its health ministry, bringing the total number of cases in the country to three\n\n#CoronavirusOutbreak  cases abroad:\nThailand: 3 (two cured)\nJapan: 1 (cured)\nSouth Korea: 1\nU.S.: 1\nVietnam: 2\nSingapore: 3 "
"1220600028932136960"," 'Chinese authorities are asking people for tip-offs on #coronavirus cases, including cover-ups, attempts to play down the numbers, or delayed and incomplete reporting of the #CoronavirusOutbreak \n\nmore: "
"1220591115788664833"," 'Chinese tech company Kuaishou has offered 100 million yuan to #Wuhan and e-commerce JD has mobilized its logistics system to donate one million masks and other medical supplies to #coronavirus-hit areas.❤️ "
"1220506244726718464"," '#CoronavirusOutbreak\xa0 Cases abroad:\n-\xa0Thailand: 3 (two cured)\n-\xa0Japan: 1 (cured)\n-\xa0South Korea:1\n-\xa0U.S.: 1\n-\xa0Vietnam: 2\n-\xa0Singapore: 1\n\nmore: "
"1220499921461301248","The @WHO says it's still too early to call the novel #coronavirus a global health emergency. 
Find out why.

https://t.co/ddFA1xpeS1"
"1220491330410795009"," 'What is PHEIC?\n\nAn event will be defined by the WHO as a PHEIC when it ""constitutes a public health risk to other states through the international spread of disease"" and ""potentially require a coordinated international response""  #CoronavirusOutbreak #Coronavirus "
"1220488400886616065"," 'What we know from WHO emergency meeting on #CoronavirusOutbreak:\n\n- human-to-human transmission, extent not clear\n- 25% of confirmed cases are severe\n- source still unknown\n- too early to declare a Public Health Emergency of International Concern (PHEIC) \n\n"
"1220486367664209920","#ICYMI Exclusive: The medical staff at frontline in fighting #coronavirus https://t.co/lXiAVGQfsK"
"1220377091759316995","RT @CGTNEurope: #Coronavirus: How to travel safely https://t.co/x44faINelj"
"1220366943594541061"," 'The Palace Museum in #Beijing to close from Saturday, the first day of Chinese New Year until further notice to ""prevent cross-infection of the novel coronavirus"", all pre-booked tickets will be fully refunded, said the museum on its official Weibo account Thursday night "
"1220347937638645760","Just in: Vietnam reports first two novel #coronavirus cases: official https://t.co/3OhHwk4T3C"
"1220347496532037633","Exclusive: The medical staff at frontline in fighting #coronavirus https://t.co/5QrhmC6uSv"
"1220339999322693638"," '#Beijing cancels large-scale Lunar New Year celebrations including temple fairs as part of the national effort to control the spread of the new strain of #Wuhan originated #coronavirus, Beijing govt announced Thursday, two days ahead of Chinese New Year "
"1220339310701895680"," ""#BREAKING Singapore reports its first new #coronavirus case, the 66-year-old man is currently in stable condition, the country's Ministry of Health announces Thursday night\n\nCases reported abroad: \nU.S.: 1\nJapan: 1\nThailand: 3\nSouth Korea: 1\nSingapore: 1 "
"1220303418259935232","Video: #Wuhan in lockdown mode to contain new #coronavirus https://t.co/8PKZAbzPTX"
"1220301750130708480","Live: Hubei Health Commission holds press conference on control of the novel #coronavirus #Wuhan https://t.co/sXhFjUq2nT"
"1220281850746138625"," 'Unprecedented counter-measures taken in #Wuhan City amid the spread of novel #coronavirus:\n \n- all public transportation shut down \n- outbound flights &amp; trains suspended \n- local group tours canceled\n- museums &amp; theaters closed \n\nlatest: "
"1220249808826458112","Battling #coronavirus: #Wuhan transportation lockdown/WHO discussion https://t.co/REtq5D2n5P"
"1220229004004773888","Chinese doctors wholly devoted in fighting coronavirus outbreak ❤️ https://t.co/aI4Oo1MxUD"
"1220224644323643392"," 'Medical workers infected in #Wuhan, mayor admits it ""profound lesson""\n\n""This shows that we didn\'t get to know enough about the virus at the beginning."" #Coronavirus "
"1220201627191144448","CGTN's launched a live page for the latest updates on the novel #coronavirus

Stay tuned⬇️ https://t.co/Q8GvgJJSUi"
"1220177851862802432"," 'The Macao SAR confirms its second case of novel #coronavirus – a 66-year-old traveler from Wuhan, who had been detected with fever upon his arrival in the city "
"1220175470722871301"," '#Wuhan, the city battling the outbreak of the novel #coronavirus, has suspended all its public transportation, outward flights and trains. \n\nHere is some basic information about the city: "
"1220175358214828033","Live: Hankou Railway Station suspends operation #coronavirus https://t.co/kfCcbyDOhS"
"1220156949230080000","WHO delays decision to declare #coronavirus outbreak health emergency https://t.co/cUxiUus1DI"
"1220134028604575744","RT @cgtnamerica: See why the @WHO delayed their decision on whether novel #coronavirus is global health emergency. #PHEIC https://t.co/Xl01…"
