Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1220242563153780736," ""CNN's team on the ground in Wuhan had to scramble to get out of the city before Chinese authorities implemented a public transport lockdown to contain the spread of coronavirus.\n\nHere is their account of the 3 a.m. rush to leave: ",43,99.0,75.74,64.67,25.77,21.5,20.93,72.09,46.51,2.33,2.33,0.0,0.0,0.0,0.0,2.33,0.0,13.95,25.58,4.65,0.0,0.0,0.0,9.3,2.33,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,2.33,4.65,2.33,2.33,0.0,2.33,6.98,0.0,23.26,6.98,13.95,2.33,2.33,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,6.98,0.0,2.33,0.0,0.0,0.0,0.0,2.33,2.33,0.0,4.65
1220213082800001025,RT @cnni: Airports around the world are increasing health screenings and implementing new quarantine procedures as officials race to slow tâ€¦,21,93.26,68.29,68.01,25.77,21.0,33.33,61.9,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,14.29,4.76,4.76,9.52,0.0,4.76,14.29,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,4.76,0.0,23.81,9.52,9.52,9.52,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,4.76,0.0,0.0,14.29,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52
1220209909922320384,RT @cnni: CNN's team on the ground in Wuhan had to scramble to get out of the city before Chinese authorities implemented a public transporâ€¦,25,99.0,88.48,69.14,25.77,25.0,20.0,72.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,4.0,0.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,4.0,4.0,0.0,4.0,4.0,0.0,24.0,0.0,20.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0
1220194737174601729," 'Stocks in Asia were broadly down Thursday as the death toll from the Wuhan coronavirus jumped to 17, deepening fears across the region of a potential public health emergency ",29,99.0,63.49,47.93,1.0,29.0,20.69,72.41,41.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79,24.14,3.45,0.0,3.45,0.0,6.9,3.45,3.45,0.0,3.45,0.0,3.45,0.0,3.45,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,0.0,0.0,6.9,0.0,3.45,3.45,0.0,0.0,6.9,0.0,3.45,20.69,3.45,13.79,3.45,3.45,0.0,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0
1220125735383445504,"RT @CNNBusiness: Tonight's business headlines:

â–ª US stocks steady as coronavirus concerns ease
â–ª United doesn't expect to fly Boeing 737 Mâ€¦",24,81.63,79.76,1.0,92.4,24.0,25.0,45.83,16.67,4.17,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,4.17,4.17,8.33,4.17,4.17,0.0,4.17,0.0,4.17,4.17,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,4.17,8.33,8.33,4.17,0.0,4.17,8.33,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,25.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33
1220043810438250496," 'The Tokyo 2020 Olympic boxing qualifying tournament for the Asian and Oceanian region has been canceled due to the deadly coronavirus outbreak, the International Olympic Committee (IOC) confirms in a statement. ",31,99.0,50.0,20.84,25.77,31.0,38.71,51.61,35.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,9.68,6.45,0.0,3.23,0.0,6.45,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.23,0.0,12.9,0.0,9.68,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,3.23,6.45,0.0
1220035524582412293,"Here's what officials are doing in the US, and how you can minimize your risk to the Wuhan coronavirus. https://t.co/TCnSNmBovi",24,27.87,99.0,1.0,1.0,12.0,16.67,70.83,58.33,16.67,12.5,0.0,4.17,8.33,0.0,0.0,4.17,8.33,8.33,12.5,8.33,8.33,0.0,12.5,0.0,0.0,8.33,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,4.17,0.0,4.17,0.0,4.17,0.0,12.5,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,25.0,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,8.33
1219889970611204096, 'Airports around the world are increasing health screenings and implementing new quarantine procedures as officials race to slow the spread of the Wuhan coronavirus ,24,99.0,50.0,48.89,25.77,24.0,33.33,62.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.67,4.17,4.17,8.33,0.0,4.17,12.5,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,4.17,0.0,20.83,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0
1219856992455536640," ""Here's what you should know about the new coronavirus that has left at least nine people dead and sickened more than 400 ",22,57.84,81.84,31.94,1.0,22.0,9.09,90.91,50.0,13.64,4.55,0.0,0.0,4.55,0.0,0.0,9.09,4.55,13.64,9.09,9.09,4.55,0.0,22.73,18.18,13.64,4.55,9.09,9.09,4.55,0.0,4.55,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,13.64,4.55,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,13.64,0.0,13.64,0.0,9.09,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0
1219777227052720130," ""The Dow and broader stock market closed in the red amid reports of the first case of the Wuhan coronavirus in the US. That news, along with a downgrade of Hong Kong's credit quality by ratings agency Moody's, weighed on global stocks overnight. ",43,99.0,67.9,21.56,69.6,21.5,18.6,72.09,44.19,4.65,2.33,0.0,2.33,0.0,0.0,0.0,2.33,13.95,23.26,0.0,0.0,2.33,0.0,2.33,4.65,2.33,0.0,2.33,0.0,2.33,2.33,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,2.33,0.0,0.0,2.33,0.0,0.0,0.0,2.33,4.65,2.33,2.33,0.0,0.0,0.0,2.33,0.0,0.0,16.28,0.0,13.95,2.33,13.95,0.0,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,4.65,4.65,0.0,0.0,0.0,0.0,0.0,2.33,4.65,0.0,0.0
1227908305030459392," 'The students say they, along with over a dozen other Nigerian teachers and businesspeople living in Hubei province, have repeatedly written and called Nigerian government officials requesting assistance. But they say very little has come in return. ",37,86.66,86.02,84.25,25.77,18.5,32.43,91.89,43.24,8.11,5.41,0.0,0.0,0.0,0.0,5.41,2.7,5.41,13.51,5.41,2.7,8.11,0.0,21.62,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,5.41,5.41,0.0,5.41,0.0,2.7,0.0,2.7,0.0,0.0,16.22,0.0,0.0,16.22,0.0,0.0,5.41,13.51,0.0,21.62,2.7,13.51,5.41,16.22,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,5.41,5.41,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0
1224981505136562176," '""I understand and support the physical measures that airlines, governments and institutions have put in place for control and prevention. But at the same time, I invite you not to put up walls between our hearts."" | @CNNOpinion by @once ",39,87.08,39.87,99.0,73.64,13.0,28.21,89.74,51.28,12.82,10.26,5.13,2.56,2.56,0.0,0.0,2.56,5.13,17.95,2.56,0.0,10.26,2.56,12.82,5.13,2.56,0.0,2.56,0.0,2.56,2.56,0.0,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,10.26,2.56,2.56,0.0,0.0,0.0,5.13,0.0,0.0,0.0,0.0,5.13,2.56,2.56,0.0,0.0,12.82,2.56,0.0,7.69,0.0,2.56,0.0,7.69,0.0,23.08,5.13,12.82,5.13,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,5.13,5.13,0.0,0.0,0.0,0.0,0.0,5.13,2.56,0.0,7.69
1220337924471914497," 'Of all the aspects of the rapidly spreading Wuhan virus, this is perhaps the most alarming: A single patient has infected 14 health care workers. That\'s what\'s called a ""super spreader"" -- and identifying them is a key element of fighting the virus. ",44,95.13,75.24,1.0,25.77,22.0,27.27,70.45,43.18,9.09,2.27,0.0,0.0,0.0,0.0,2.27,6.82,15.91,6.82,6.82,2.27,2.27,0.0,11.36,6.82,2.27,2.27,4.55,6.82,9.09,4.55,4.55,2.27,2.27,0.0,6.82,0.0,0.0,0.0,0.0,9.09,2.27,0.0,0.0,4.55,2.27,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,6.82,0.0,4.55,2.27,0.0,2.27,2.27,9.09,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.55,4.55,2.27,2.27,0.0,0.0,0.0,4.55,4.55,6.82,0.0,4.55
1231000648730021888,Iran reports two news deaths as coronavirus spreads to several cities https://t.co/qSXEZTGES6 https://t.co/KrOO7yzKAW,21,96.66,50.0,1.0,25.77,21.0,28.57,38.1,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,4.76,0.0,0.0,4.76,4.76,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,9.52,0.0,9.52,0.0,0.0,0.0,28.57,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1230991691307454464,"U.S. prepares for coronavirus pandemic, school and business closures: health officials https://t.co/N1MYpK8cC3 https://t.co/msEOOkqRIH",21,93.26,50.0,1.0,25.77,21.0,38.1,42.86,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,9.52,0.0,0.0,4.76,0.0,0.0,9.52,0.0,9.52,0.0,0.0,0.0,47.62,19.05,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1230988190263193605,'Enemies of the people': Coronavirus evacuees endure hostile return to Ukraine https://t.co/7DlA5vjpBu https://t.co/SIb5yZNvCb,22,99.0,91.35,1.0,1.0,22.0,27.27,40.91,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,40.91,9.09,0.0,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,18.18
1230985684766380037,Church at center of South Korea coronavirus outbreak sits silent as infections surge https://t.co/6BsmSPtNPD https://t.co/2NQa70UlEy,24,98.14,50.0,23.51,25.77,24.0,16.67,45.83,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,4.17,0.0,4.17,4.17,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17,0.0,4.17,0.0,0.0,4.17,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,4.17,0.0,8.33,0.0,8.33,0.0,0.0,0.0,25.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1230979257993584643," 'Residents of a central Ukrainian town clashed with police and hurled projectiles at a convoy of buses carrying evacuees from Chinaâ€™s Hubei province, who were quarantined to make sure they were not carrying the coronavirus ",36,98.14,50.0,39.76,77.0,36.0,30.56,66.67,41.67,5.56,2.78,0.0,0.0,0.0,0.0,2.78,2.78,8.33,16.67,5.56,0.0,2.78,2.78,8.33,0.0,0.0,2.78,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,8.33,0.0,2.78,0.0,0.0,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,2.78,0.0,0.0,5.56,2.78,0.0,16.67,5.56,11.11,0.0,2.78,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0
1230975483543601157," 'American farmers can expect more financial aid this year until trade deals with China, Canada, Mexico and others fully go into effect, President Trump said in a tweet ",28,89.26,63.97,74.76,25.77,28.0,14.29,71.43,35.71,7.14,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,14.29,3.57,3.57,7.14,0.0,7.14,3.57,3.57,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,10.71,3.57,3.57,3.57,0.0,0.0,3.57,3.57,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,3.57,0.0,3.57,0.0,0.0,3.57,7.14,3.57,21.43,3.57,10.71,7.14,10.71,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0
1230974365535211520,Verizon withdraws from RSA conference on coronavirus concerns https://t.co/n1KE2Zt7rJ https://t.co/u9A7ImDeB8,18,98.87,50.0,1.0,25.77,18.0,38.89,27.78,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22
1230968820413730817,"World must act fast to contain coronavirus, says WHO's Tedros https://t.co/ggxrVkrou6 https://t.co/RGawBPjZQQ",20,87.27,84.14,3.37,25.77,20.0,20.0,45.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0
1230965416677167104,Coronavirus set to dominate this weekendâ€™s meeting of G20 finance minister https://t.co/cssctcorLh https://t.co/UaC1LlvqsS,22,96.54,67.52,1.0,1.0,22.0,36.36,45.45,13.64,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,9.09,4.55,0.0,4.55,4.55,0.0,9.09,0.0,9.09,0.0,0.0,0.0,27.27,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18
1230960593059942400,DSV plans Shanghai-Alabama cargo flights to ease capacity constraints amid coronavirus https://t.co/rBZXA9PfBl https://t.co/iZ2Cb9Rpi9,22,98.34,50.0,2.4,94.75,22.0,36.36,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,4.55,9.09,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,18.18
1230953758865207297,"Coronavirus outbreak grows in northern Italy, 16 cases reported in one day https://t.co/I8ubSCSS7F https://t.co/sC34KqeBnL",22,98.34,50.0,31.94,25.77,22.0,27.27,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,13.64,4.55,4.55,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18
1230952835115888641, 'Retail sales of passenger cars in China tumbled 92% as the coronavirus outbreak affected businesses across the country ,18,99.0,50.0,58.07,25.77,18.0,38.89,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,22.22,0.0,0.0,5.56,0.0,11.11,5.56,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,22.22,5.56,16.67,0.0,11.11,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56
1230951670865125376,"Lebanon confirms first case of coronavirus, two more suspected https://t.co/mLhNGrWVyZ https://t.co/WKqwWGQwGx",19,96.93,50.0,4.05,25.77,19.0,31.58,36.84,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0,36.84,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05
1230940250807177217," ""China's coronavirus outbreak has devastated the Asian airline industry as they stand to lose $27.8 billion of revenue this year ",20,93.26,69.14,1.0,1.0,20.0,35.0,65.0,35.0,10.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,15.0,5.0,0.0,5.0,0.0,10.0,5.0,5.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
1230939178852143104,"With selfie, Ukrainian health minister joins coronavirus evacuees in quarantine https://t.co/THDyIISmk5 https://t.co/66rfD1uOya",21,98.45,50.0,1.0,25.77,21.0,28.57,38.1,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,4.76,0.0,4.76,0.0,0.0,9.52,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,14.29,0.0,14.29,0.0,0.0,0.0,33.33,9.52,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05
1230932878479044613,"Iran says coronavirus has spread to several cities, reports two new deaths https://t.co/xGWKUxbjvM https://t.co/iWFGAZe3IV",22,93.26,67.52,1.0,25.77,22.0,22.73,45.45,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,9.09,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,4.55,9.09,0.0,9.09,0.0,0.0,0.0,31.82,9.09,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18
1230928367987384321,Church at centre of South Korea coronavirus outbreak sits silent as infections surge https://t.co/G5En6SHSRm https://t.co/wF1bctXwKe,23,98.23,50.0,27.39,25.77,23.0,21.74,47.83,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,4.35,0.0,4.35,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,4.35,0.0,17.39,0.0,17.39,0.0,0.0,0.0,0.0,0.0,4.35,0.0,8.7,0.0,8.7,0.0,0.0,0.0,26.09,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39
